"","name","Dist","Fuel","Time","startTime"
"384","FBV 4364",9102,3,30.0666666666667,"2015-12-08 11:26:42"
"385","FBV 4364",6364,3,45.0333333333333,"2015-12-08 07:16:29"
"386","FBV 4364",6135,3,30.0333333333333,"2015-12-08 00:36:10"
"387","FBV 4364",5890,3,45.0666666666667,"2015-12-07 21:31:01"
"388","FBV 4364",2553,3,15,"2015-12-07 18:00:53"
"389","FBV 4364",2382,0,15.0166666666667,"2015-12-07 17:40:52"
"390","FBV 4364",2372,3,50.0166666666667,"2015-12-07 16:40:51"
"391","FFD 7840",17454,0,80.0666666666667,"2015-12-08 06:26:27"
"392","FFD 7840",5652,0,35.0166666666667,"2015-12-07 18:00:53"
"393","FFD 7840",2860,0,35.0166666666667,"2015-12-07 17:15:51"
"394","CZT 0919",2247,0,35.0333333333333,"2015-12-08 10:41:39"
"395","CZT 0919",9085,3,20.0166666666667,"2015-12-08 10:01:37"
"396","FHB 2863",5794,0,15.0333333333333,"2015-12-08 10:56:39"
"397","FHB 2863",4839,3,30.0166666666667,"2015-12-07 17:10:51"
"398","FHB 2860",2468,0,40.0333333333333,"2015-12-08 08:11:32"
"399","FHB 2860",1695,3,25.0166666666667,"2015-12-07 22:06:05"
"400","CZT 1026",3447,0,40.0333333333333,"2015-12-08 09:51:36"
"401","CSG 1099",3802,0,20.05,"2015-12-08 12:01:46"
"402","CSG 1099",6593,3,25.0166666666667,"2015-12-08 07:41:31"
"403","FHB 0246",9870,0,45.0333333333333,"2015-12-08 07:11:29"
"404","FHB 0246",6371,3,25.0166666666667,"2015-12-07 20:40:57"
"405","FHB 0246",2479,3,20,"2015-12-07 19:55:56"
"406","FGZ 8803",9097,0,50.05,"2015-12-08 10:26:38"
"407","FGZ 8803",4455,3,55.0333333333333,"2015-12-08 08:16:32"
"408","FGZ 8803",1865,0,25.0166666666667,"2015-12-07 19:30:55"
"409","FGZ 8803",5441,3,50.0333333333333,"2015-12-07 17:40:52"
"410","FBV 4359",4198,3,30.05,"2015-12-08 13:01:52"
"411","FBV 4359",6656,0,25.0166666666667,"2015-12-08 09:01:34"
"412","FBV 4359",3087,3,15.0166666666667,"2015-12-08 08:46:33"
"413","FBV 4359",3111,0,30,"2015-12-07 17:55:53"
"414","FBV 4359",463,3,5,"2015-12-07 17:20:52"
"415","FBV 4359",2741,0,40,"2015-12-07 16:35:51"
"416","FHB 2858",887,0,15.0333333333333,"2015-12-08 11:56:46"
"417","FHB 2858",7744,0,30.0166666666667,"2015-12-08 08:36:33"
"418","GGG 3722",3841,0,20.0333333333333,"2015-12-08 10:56:39"
"419","GGG 3722",6563,3,30.0333333333333,"2015-12-08 08:21:32"
"420","GGG 3722",7885,0,30.0166666666667,"2015-12-08 01:41:14"
"421","GGG 3722",7505,3,35.0166666666667,"2015-12-07 20:10:56"
"422","FFD 6224",7244,0,35.0666666666667,"2015-12-08 12:51:51"
"423","FFD 6224",3153,-85,40.0166666666667,"2015-12-08 08:56:34"
"424","FFD 6224",4424,3,25.0166666666667,"2015-12-08 07:36:30"
"425","FFD 6224",4703,0,25.0166666666667,"2015-12-07 19:00:54"
"426","FFD 6224",3882,0,20,"2015-12-07 18:35:54"
"427","FFD 6224",4590,3,45.0166666666667,"2015-12-07 17:00:51"
"428","FFD 6224",15,0,5,"2015-12-07 16:45:51"
"429","FFD 6224",5521,3,25,"2015-12-07 16:05:50"
"430","CK9 T255",5562,4,35.05,"2015-12-08 12:26:49"
"431","CK9 T255",849,0,10,"2015-12-07 21:00:58"
"432","CK9 T255",760,0,20,"2015-12-07 20:05:56"
"433","CK9 T255",5063,0,25.0166666666667,"2015-12-07 18:05:53"
"434","CK9 T255",5085,0,30.0166666666667,"2015-12-07 16:55:51"
"435","CK9 T255",4434,0,25.0166666666667,"2015-12-07 16:25:50"
"436","FGZ 8813",2597,0,10,"2015-12-08 07:51:31"
"437","FGZ 8813",7560,3,15.0166666666667,"2015-12-08 00:11:09"
"438","FGZ 8813",1273,12,280.116666666667,"2015-12-07 14:15:47"
"439","FHB 2862",4434,0,20.0166666666667,"2015-12-08 12:21:49"
"440","FHB 2862",0,0,15.0166666666667,"2015-12-08 10:31:38"
"441","FHB 2862",0,3,45.0166666666667,"2015-12-08 08:26:33"
"442","FHB 2862",4626,3,20,"2015-12-07 14:55:48"
"443","FBV 4439",0,0,30.0166666666667,"2015-12-08 00:56:12"
"444","FBV 4439",4396,0,45.0166666666667,"2015-12-07 18:35:54"
"445","FGZ 8812",4909,3,65.0333333333333,"2015-12-08 08:06:32"
"446","FGZ 8812",132,3,50.1,"2015-12-07 21:00:58"
"447","FGZ 8812",7558,3,55.0166666666667,"2015-12-07 16:50:51"
"448","FGZ 8812",6043,0,20.0166666666667,"2015-12-07 16:30:50"
"449","FHB 2845",5164,0,20.0166666666667,"2015-12-07 17:50:52"
"450","FJC 9779",5503,0,20.0166666666667,"2015-12-08 09:36:35"
"451","FJC 9779",5318,3,45.0333333333333,"2015-12-07 17:45:52"
"452","FJC 9779",372,3,45.0333333333333,"2015-12-07 15:50:49"
"453","FJC 9936",2512,0,40.05,"2015-12-08 10:46:39"
"454","FBV 4437",5487,0,45.0666666666667,"2015-12-08 12:06:47"
"455","FHB 0247",0,0,5,"2015-12-08 08:16:32"
"456","FHB 0247",0,0,20.0166666666667,"2015-12-08 07:51:31"
"457","CZS 9754",4471,3,20.0166666666667,"2015-12-08 08:36:33"
"458","CZS 9754",1458,0,25.0166666666667,"2015-12-08 07:26:30"
"459","CZS 9754",5316,6,20.0166666666667,"2015-12-07 22:36:06"
"460","FJC 9935",10488,3,35.0166666666667,"2015-12-07 23:56:09"
"461","FJC 9935",3261,0,20.0166666666667,"2015-12-07 21:51:04"
"462","FJC 9935",1616,3,30.0166666666667,"2015-12-07 18:50:54"
"463","FJC 9935",1417,0,40.0333333333333,"2015-12-07 16:00:49"
"464","FJC 9938",4805,3,15.0666666666667,"2015-12-08 11:21:41"
"465","FJC 9938",4953,0,20.0166666666667,"2015-12-08 10:21:38"
"466","FJC 9938",4498,3,15.0166666666667,"2015-12-08 05:51:25"
"467","FJC 9938",4968,3,25,"2015-12-07 18:30:54"
"468","FJC 9938",2870,0,25.0166666666667,"2015-12-07 15:50:49"
"469","FHB 0205",1688,0,20.0333333333333,"2015-12-08 10:56:39"
"470","FHB 0205",282,3,25.0166666666667,"2015-12-08 10:11:37"
"471","FHB 0205",9177,0,30.0333333333333,"2015-12-08 09:31:35"
"472","FHB 0205",9477,3,20.0666666666667,"2015-12-07 21:26:00"
"473","FHB 0205",8170,0,25.0333333333333,"2015-12-07 20:30:56"
"474","FHB 0205",7031,3,35.0166666666667,"2015-12-07 19:35:55"
"475","FHB 0205",6922,0,35.0166666666667,"2015-12-07 17:40:52"
"476","FHB 0205",4729,3,45.0166666666667,"2015-12-07 16:35:51"
"477","FHB 0205",4942,0,15,"2015-12-07 14:45:48"
"478","CZS 9752",656,3,185.233333333333,"2015-12-08 09:21:35"
"479","CZS 9752",973,3,30.0166666666667,"2015-12-08 07:26:30"
"480","CZS 9752",730,0,35.0166666666667,"2015-12-07 18:15:53"
"481","CZS 9752",5770,3,25,"2015-12-07 17:25:52"
"482","FHB 2834",3237,-70,330.4,"2015-12-08 08:01:31"
"483","FHB 2834",3043,3,20,"2015-12-07 18:35:54"
"484","FHB 1333",13697,0,60.0333333333333,"2015-12-08 08:11:32"
"485","GGG 3721",3242,0,1045.81666666667,"2015-12-07 17:45:52"
"486","FJC 9790",4321,3,20.0333333333333,"2015-12-08 12:56:51"
"487","FJC 9790",4439,0,15.0166666666667,"2015-12-08 12:36:50"
"488","FJC 9790",7241,3,25.0166666666667,"2015-12-08 07:31:30"
"489","FJC 9790",5438,0,25.0166666666667,"2015-12-08 01:51:14"
"490","FJC 9790",1800,0,10,"2015-12-07 21:00:58"
"491","FJC 9790",4329,0,20.0166666666667,"2015-12-07 18:55:54"
"492","FJC 9790",3625,3,30.0166666666667,"2015-12-07 18:00:53"
"493","FBV 4377",3430,0,35.0166666666667,"2015-12-08 07:46:31"
"494","FBV 4377",5507,0,25.0166666666667,"2015-12-08 00:16:10"
"495","FBV 4377",2446,0,30.0166666666667,"2015-12-07 17:10:51"
"496","FBV 4388",5130,3,20,"2015-12-08 11:01:41"
"497","FBV 4388",3602,0,30.0166666666667,"2015-12-07 17:00:51"
"498","FBV 4433",8900,3,20.0166666666667,"2015-12-08 00:11:09"
"499","FBV 4433",6115,3,40.0333333333333,"2015-12-07 22:36:06"
"500","FBV 4433",5360,3,20.0166666666667,"2015-12-07 19:00:54"
"501","FBV 4433",3524,3,20,"2015-12-07 18:40:54"
"502","FBV 4433",1134,0,10,"2015-12-07 16:20:50"
"503","FBV 4433",1141,0,35.0166666666667,"2015-12-07 15:40:49"
"504","FBV 4433",4840,3,20.0166666666667,"2015-12-07 14:25:47"
"505","FGZ 8628",1241,0,20.0333333333333,"2015-12-08 12:26:49"
"506","FGZ 8628",4731,3,25.0166666666667,"2015-12-08 09:11:34"
"507","FHB 2846",13043,3,15.0166666666667,"2015-12-08 12:51:51"
"508","FHB 2846",7499,0,20,"2015-12-08 11:41:46"
"509","FHB 2846",9411,3,55.0333333333333,"2015-12-08 08:56:34"
"510","FHB 2846",0,3,35.05,"2015-12-08 03:41:19"
"511","FHB 2846",9260,3,30.0166666666667,"2015-12-08 03:11:18"
"512","FHB 2846",4381,0,20.0166666666667,"2015-12-08 02:01:15"
"513","FHB 2846",3148,3,15.0166666666667,"2015-12-07 22:16:05"
"514","CSF 9197",3686,0,40.05,"2015-12-08 10:46:39"
"515","CSF 9197",2547,9,130.1,"2015-12-08 08:31:33"
"516","CSF 9197",7640,9,55.05,"2015-12-08 07:36:30"
"517","FBV 4387",3484,0,15.0166666666667,"2015-12-08 11:51:46"
"518","FBV 4387",3929,3,25,"2015-12-07 18:35:54"
"519","FBV 4387",2161,3,20.0166666666667,"2015-12-07 17:45:52"
"520","FBV 4387",8680,6,50.0166666666667,"2015-12-07 15:25:49"
"521","CZT 0936",3649,0,20.0166666666667,"2015-12-07 15:00:48"
"522","FBV 4435",0,0,20.0166666666667,"2015-12-08 07:51:31"
"523","FHB 2861",1892,0,20.0166666666667,"2015-12-08 12:11:48"
"524","FHB 2861",4884,0,20.0166666666667,"2015-12-07 23:26:08"
"525","FHB 2861",5565,3,30.0333333333333,"2015-12-07 20:25:56"
"526","FHB 2861",1444,0,25.0166666666667,"2015-12-07 17:50:52"
"527","FBV 4389",3186,0,45.0333333333333,"2015-12-08 08:21:32"
"528","FBV 4389",2597,0,20.0166666666667,"2015-12-07 18:25:53"
"529","FBV 4389",2623,0,20.0166666666667,"2015-12-07 17:35:52"
"530","FBV 4389",3832,0,25.0166666666667,"2015-12-07 15:50:49"
"531","FBV 4389",4076,0,30.0166666666667,"2015-12-07 15:15:48"
"532","FBV 4389",6322,0,25,"2015-12-07 14:45:48"
"533","FBV 4385",4972,0,30.0333333333333,"2015-12-08 08:46:33"
"534","FBV 4385",5970,0,30.0333333333333,"2015-12-08 07:56:31"
"535","FBV 4385",2944,0,15.0333333333333,"2015-12-07 21:10:58"
"536","FBV 4357",4294,0,15.0166666666667,"2015-12-08 11:16:41"
"537","FBV 4357",6721,3,45.0166666666667,"2015-12-07 19:55:56"
"538","FBV 4357",3092,0,35.0166666666667,"2015-12-07 18:40:54"
"539","FBV 4357",4966,3,20.0166666666667,"2015-12-07 15:50:49"
"540","FBV 4357",5130,0,20,"2015-12-07 14:00:47"
"541","FBV 4493",12105,0,35.0333333333333,"2015-12-08 07:51:31"
"542","FBV 4493",6555,3,25.0166666666667,"2015-12-07 17:35:52"
"543","FBV 4493",6520,3,20,"2015-12-07 14:50:48"
"544","FHB 1336",3365,3,20,"2015-12-07 14:55:48"
"545","CSF 8931",4616,0,30.0166666666667,"2015-12-07 16:55:51"
"546","CSF 9195",10579,0,30.0333333333333,"2015-12-08 09:51:36"
"547","CSF 9195",18947,3,35.0166666666667,"2015-12-08 08:56:34"
"548","CSF 9195",283,0,45.0166666666667,"2015-12-07 20:05:56"
"549","FJC 9934",7863,0,50.0333333333333,"2015-12-08 07:41:31"
"550","FJC 9934",319,3,75.0333333333333,"2015-12-07 18:05:53"
"551","FJC 9934",813,0,10,"2015-12-07 17:35:52"
"552","FTD 8882",1121,0,30.05,"2015-12-08 12:16:48"
"553","FTD 8882",6233,3,35.0166666666667,"2015-12-08 08:51:34"
"554","FTD 8882",4329,0,25.0166666666667,"2015-12-07 17:45:52"
"555","FTD 8882",5398,6,115.05,"2015-12-07 15:50:49"
"556","FBV 4363",1626,0,10,"2015-12-08 11:06:41"
"557","FBV 4363",2464,3,25.0166666666667,"2015-12-08 09:26:35"
"558","FBV 4363",2883,0,40.0333333333333,"2015-12-08 07:46:31"
"559","FBV 4363",6412,0,30.0333333333333,"2015-12-08 07:16:29"
"560","FBV 4363",4689,3,15.0166666666667,"2015-12-07 18:55:54"
"561","FBV 4363",2769,0,25.0166666666667,"2015-12-07 18:15:53"
"562","FBV 4363",1877,0,15.0166666666667,"2015-12-07 13:40:46"
"563","FBV 4488",3387,3,50.1166666666667,"2015-12-08 10:51:39"
"564","FBV 4488",4276,0,25.1,"2015-12-07 21:20:58"
"565","FBV 4477",3248,0,20,"2015-12-08 09:16:35"
"566","FBV 4477",2732,3,60.0333333333333,"2015-12-07 17:10:51"
"567","FHB 2835",15613,3,40.0166666666667,"2015-12-07 23:21:08"
"568","FJC 9791",14958,0,30.0333333333333,"2015-12-08 10:41:39"
"569","FJC 9791",2243,6,75.0333333333333,"2015-12-07 15:50:49"
"570","CK9 T295",5779,0,40.0166666666667,"2015-12-08 08:51:34"
"571","CK9 T295",3288,0,20.0166666666667,"2015-12-08 08:31:33"
"572","CK9 T295",5164,0,35.0333333333333,"2015-12-08 07:56:31"
"573","CK9 T295",2617,0,40.0333333333333,"2015-12-08 07:06:29"
"574","CK9 T295",2497,0,15.0166666666667,"2015-12-07 20:40:57"
"575","CK9 T295",4797,0,50.0166666666667,"2015-12-07 18:40:54"
"576","CK9 T295",3135,0,15,"2015-12-07 16:15:50"
"577","CK9 T295",2837,0,15.0166666666667,"2015-12-07 13:40:46"
"578","CZT 0934",5282,0,40.0166666666667,"2015-12-07 18:05:53"
"579","CZT 0934",4133,0,30.0166666666667,"2015-12-07 16:10:50"
"580","FHB 1550",4183,3,10,"2015-12-08 10:21:38"
"581","FHB 1550",3272,0,45.0166666666667,"2015-12-07 16:15:50"
"582","FJD 0197",0,6,90.1833333333333,"2015-12-08 12:06:47"
"583","FJD 0197",0,0,100.066666666667,"2015-12-08 08:26:33"
"584","FJD 0197",6442,0,35.0333333333333,"2015-12-08 07:31:30"
"585","FJD 0197",177,0,5,"2015-12-08 06:51:28"
"586","FJD 0197",6156,3,15.0166666666667,"2015-12-08 06:26:27"
"587","CZT 0998",0,0,5,"2015-12-08 01:11:13"
"588","CZT 0998",7443,6,25.0333333333333,"2015-12-08 00:36:10"
"589","CZT 0998",5559,3,20.0166666666667,"2015-12-07 18:50:54"
"590","FJC 9925",4236,0,30.0333333333333,"2015-12-08 12:21:49"
"591","FJC 9925",7984,-37,25.0333333333333,"2015-12-08 10:16:37"
"592","FFD 7834",2187,0,15.0166666666667,"2015-12-08 12:51:51"
"593","FFD 7834",2700,0,40.1,"2015-12-08 10:56:39"
"594","FFD 7834",7213,0,35.0166666666667,"2015-12-07 19:30:55"
"595","FFD 7834",3268,0,45.0166666666667,"2015-12-07 18:35:54"
"596","FHB 2866",0,3,75.1166666666667,"2015-12-08 12:11:48"
"597","FHB 2866",2433,0,10,"2015-12-08 07:51:31"
"598","FHB 2866",9894,3,30.0666666666667,"2015-12-07 21:36:01"
"599","FHB 2866",7113,6,25.0166666666667,"2015-12-07 17:30:52"
"600","CSF 9063",1678,0,20.0666666666667,"2015-12-08 11:16:41"
"601","CSF 9063",4335,6,20.0166666666667,"2015-12-08 07:31:30"
"602","CSF 9063",3734,3,25.0166666666667,"2015-12-07 17:10:51"
"603","CSF 9063",5267,3,50.0166666666667,"2015-12-07 16:15:50"
"604","CSF 9063",5905,3,70.0166666666667,"2015-12-07 14:50:48"
"605","FBV 4379",2677,3,10,"2015-12-08 12:46:51"
"606","FBV 4379",5430,0,40.05,"2015-12-08 10:36:38"
"607","FBV 4379",5425,3,45.0166666666667,"2015-12-07 14:20:47"
"608","FJD 0198",6819,0,15.0166666666667,"2015-12-08 12:36:50"
"609","FJD 0198",6813,0,55.0166666666667,"2015-12-07 19:10:55"
"610","FJC 9788",2917,0,10,"2015-12-08 07:01:29"
"611","FJC 9788",5025,3,30.0333333333333,"2015-12-07 22:41:06"
"612","FJC 9788",1864,0,20.0166666666667,"2015-12-07 14:20:47"
"613","FBV 4365",2392,0,25.0166666666667,"2015-12-08 10:21:38"
"614","FBV 4365",2329,3,15.0166666666667,"2015-12-08 09:11:34"
"615","FBV 4365",6765,3,30,"2015-12-07 23:41:09"
"616","FBV 4355",806,0,20.0166666666667,"2015-12-08 06:56:28"
"617","FBV 4355",1418,0,30.0166666666667,"2015-12-08 06:21:27"
"618","FBV 4355",2338,0,40,"2015-12-07 19:50:56"
"619","FBV 4355",3040,0,15.0166666666667,"2015-12-07 18:20:53"
"620","FHB 0202",7179,0,20.0166666666667,"2015-12-08 09:06:34"
"621","FBV 4381",939,3,10,"2015-12-08 09:41:36"
"622","FBV 4381",7447,0,20.0166666666667,"2015-12-08 02:41:16"
"623","FBV 4381",11931,6,90.0333333333333,"2015-12-07 16:15:50"
"624","FBV 6124",1803,3,35.0166666666667,"2015-12-08 07:26:30"
"625","FBV 6124",4407,0,20,"2015-12-07 22:06:05"
"626","FBV 6124",2540,3,20.0166666666667,"2015-12-07 20:35:57"
"627","FBV 6124",4515,0,30,"2015-12-07 19:05:55"
"628","FBV 6124",4354,3,25,"2015-12-07 16:40:51"
"629","CZT 1032",20232,21,85.0666666666667,"2015-12-08 08:41:33"
"630","CZT 1032",3940,0,20.0166666666667,"2015-12-07 20:20:56"
"631","CSF 9068",7548,0,20,"2015-12-07 19:50:56"
"632","FHB 2847",440,10,75.0833333333333,"2015-12-08 09:56:36"
"633","FHB 2847",3299,0,25.0166666666667,"2015-12-07 23:11:08"
"634","FHB 2847",1744,0,15,"2015-12-07 20:05:56"
"635","FHB 2847",7533,0,30.0166666666667,"2015-12-07 19:00:54"
"636","FHB 2847",7741,0,30.0166666666667,"2015-12-07 16:55:51"
"637","FHB 2847",4877,0,50.0333333333333,"2015-12-07 15:15:48"
"638","FHB 2847",1298,0,45.0166666666667,"2015-12-07 14:25:47"
"639","CSF 8933",13035,0,20.0166666666667,"2015-12-07 15:15:48"
"640","FHB 1327",5792,3,25.0666666666667,"2015-12-08 11:31:42"
"641","FHB 1327",7538,0,45.0333333333333,"2015-12-08 10:11:37"
"642","FHB 1327",7866,3,20.0166666666667,"2015-12-08 00:21:10"
"643","FHB 1327",6775,0,15.0166666666667,"2015-12-07 20:25:56"
"644","FHB 1327",1779,0,25.0166666666667,"2015-12-07 18:25:53"
"645","FHB 1327",601,3,90.0333333333333,"2015-12-07 15:25:49"
"646","FGZ 8623",310,3,55.1,"2015-12-08 10:41:39"
"647","FGZ 8623",18194,6,45.0166666666667,"2015-12-07 19:50:56"
"648","FGZ 8623",18351,0,35,"2015-12-07 15:25:49"
"649","FGZ 8688",3078,0,40.0333333333333,"2015-12-08 07:56:31"
"650","FGZ 8688",2251,0,10.0333333333333,"2015-12-08 00:36:10"
"651","FGZ 8688",1124,0,5,"2015-12-07 21:10:58"
"652","FGZ 8688",2308,3,15,"2015-12-07 20:15:56"
"653","FBV 4386",8516,-55,140.233333333333,"2015-12-08 11:11:41"
"654","CZT 0920",0,0,5,"2015-12-08 11:56:46"
"655","CZT 0920",3223,0,25.0833333333333,"2015-12-08 11:21:41"
"656","CZT 0920",2722,0,15.0166666666667,"2015-12-08 09:11:34"
"657","CZT 0920",1996,3,20,"2015-12-07 17:20:52"
"658","CZS 9748",2663,0,20.0666666666667,"2015-12-07 21:36:01"
"659","CZS 9748",12339,0,40.0166666666667,"2015-12-07 16:50:51"
"660","CZS 9748",1328,0,10,"2015-12-07 14:50:48"
"661","CSG 1520",6186,6,40.0833333333333,"2015-12-08 11:21:41"
"662","CSG 1520",4648,0,50.0333333333333,"2015-12-07 22:16:05"
"663","CSG 1520",2072,0,10.05,"2015-12-07 21:20:58"
"664","CSG 1520",2852,3,35.0166666666667,"2015-12-07 20:45:57"
"665","FHB 0203",2727,0,20.0333333333333,"2015-12-08 12:41:50"
"666","CSF 8927",5848,0,35.0166666666667,"2015-12-07 17:50:52"
"667","CSF 8927",5626,3,35,"2015-12-07 15:20:49"
"668","CK9 T281",10516,3,25.0166666666667,"2015-12-07 16:20:50"
"669","FJC 9789",6647,3,35.05,"2015-12-08 12:16:48"
"670","FJC 9789",7789,3,15.0166666666667,"2015-12-08 07:26:30"
"671","FJC 9789",10450,3,20,"2015-12-07 21:56:05"
"672","FJC 9789",2620,0,75.0333333333333,"2015-12-07 16:40:51"
"673","FJC 9789",9932,3,50.0166666666667,"2015-12-07 15:40:49"
"674","FJC 9789",2153,3,15,"2015-12-07 13:55:47"
"675","FJC 9783",13874,3,25.05,"2015-12-07 21:15:58"
"676","CSF 9071",3273,3,30.0166666666667,"2015-12-08 08:11:32"
"677","CSF 9071",5151,0,15.0166666666667,"2015-12-07 18:55:54"
"678","CSF 9071",5226,3,15.0166666666667,"2015-12-07 17:40:52"
"679","FHB 1335",1290,3,20.05,"2015-12-08 12:01:46"
"680","FHB 1335",1712,0,20.0166666666667,"2015-12-08 11:36:45"
"681","FHB 1335",7096,0,20.0166666666667,"2015-12-08 09:06:34"
"682","FHB 1335",4817,3,20.0166666666667,"2015-12-07 18:25:53"
"683","FGZ 8805",1718,4,40.05,"2015-12-08 12:11:48"
"684","FGZ 8805",457,0,5,"2015-12-08 08:11:32"
"685","FGZ 8805",2067,-7,75.0666666666667,"2015-12-08 06:56:28"
"686","CK9 T283",3976,0,25,"2015-12-07 18:30:54"
"687","CK9 T283",3511,0,25.0166666666667,"2015-12-07 17:35:52"
"688","CK9 T283",3458,0,35.0166666666667,"2015-12-07 15:15:48"
"689","CK9 T283",3412,3,25,"2015-12-07 14:35:48"
"690","CK9 T283",3301,0,20,"2015-12-07 14:05:47"
"691","FHB 1677",19537,0,65.0333333333333,"2015-12-07 18:25:53"
"692","FHB 1677",5709,0,85.05,"2015-12-07 16:30:50"
"693","CZT 0923",5084,3,30.0166666666667,"2015-12-07 16:55:51"
"694","FBV 4395",10291,0,45.0333333333333,"2015-12-08 07:26:30"
"695","FBV 4395",5804,0,15.0166666666667,"2015-12-07 18:25:53"
"696","FBV 4395",4232,0,50.0333333333333,"2015-12-07 16:30:50"
"697","FHB 1678",3231,0,40.0333333333333,"2015-12-07 20:20:56"
"698","FHB 1678",143,7,55.0333333333333,"2015-12-07 18:10:53"
"699","FBV 4394",742,3,15.0666666666667,"2015-12-08 13:21:54"
"700","FBV 4394",5074,0,15.0166666666667,"2015-12-08 07:16:29"
"701","FBV 4394",5060,3,25.0166666666667,"2015-12-07 17:00:51"
"702","FBV 4384",19708,6,25.0166666666667,"2015-12-08 05:16:24"
"703","FBV 4384",5545,0,40.0166666666667,"2015-12-07 15:50:49"
"704","FBV 4426",254,0,5,"2015-12-08 12:46:51"
"705","FBV 4426",4533,0,30.05,"2015-12-08 12:01:46"
"706","FBV 4426",0,3,35.0166666666667,"2015-12-07 20:10:56"
"707","CZS 9750",852,6,60.0833333333333,"2015-12-08 11:46:46"
"708","CZS 9750",2084,0,15.0166666666667,"2015-12-08 08:46:33"
"709","CZS 9750",5380,0,40.0166666666667,"2015-12-08 01:11:13"
"710","CZS 9750",5779,3,25.0166666666667,"2015-12-07 18:20:53"
"711","CZS 9750",2271,0,20,"2015-12-07 16:10:50"
"712","CZS 9750",1752,0,15.0166666666667,"2015-12-07 15:10:48"
"713","CZS 9750",2755,0,50.0166666666667,"2015-12-07 13:55:47"
"714","FJC 9785",280,3,35.0166666666667,"2015-12-07 19:15:55"
"715","FJC 9785",3637,0,15.0166666666667,"2015-12-07 17:50:52"
"716","FJC 9785",2046,0,20,"2015-12-07 17:20:52"
"717","FJC 9785",0,3,60.0333333333333,"2015-12-07 15:55:49"
"718","FJC 9787",9715,6,50.0333333333333,"2015-12-08 02:01:15"
"719","FJC 9787",1942,0,35.0166666666667,"2015-12-07 20:10:56"
"720","FJC 9787",3376,0,25.0166666666667,"2015-12-07 18:50:54"
"721","FJC 9787",2053,0,10,"2015-12-07 18:05:53"
"722","FJC 9787",3679,3,35.0166666666667,"2015-12-07 17:20:52"
"723","FJC 9787",1378,0,10,"2015-12-07 16:40:51"
"724","FJC 9787",1304,0,15,"2015-12-07 14:40:48"
"725","CSF 9060",29957,3,50.0166666666667,"2015-12-07 18:40:54"
"726","FHB 2828",98,3,85.15,"2015-12-08 10:51:39"
"727","FHB 2828",2502,0,15.0166666666667,"2015-12-08 10:06:37"
"728","FHB 2828",5355,0,15,"2015-12-08 08:56:34"
"729","FHB 2828",5802,0,15,"2015-12-07 19:55:56"
"730","FHB 2869",3753,3,25.0333333333333,"2015-12-08 12:36:50"
"731","FHB 2869",6898,3,20,"2015-12-07 19:45:56"
"732","FHB 2869",16081,9,35.0166666666667,"2015-12-07 16:25:50"
"733","FBV 4476",2876,0,75.0166666666667,"2015-12-07 19:10:55"
"734","FBV 4476",1537,0,15,"2015-12-07 18:30:54"
"735","FBV 4476",17406,0,35.0166666666667,"2015-12-07 17:20:52"
"736","CK9 T262",4480,6,55.05,"2015-12-08 08:46:33"
"737","CK9 T262",4695,3,50.0166666666667,"2015-12-07 18:30:54"
"738","CK9 T262",1571,0,15.0166666666667,"2015-12-07 18:15:53"
"739","CK9 T262",725,0,20,"2015-12-07 17:30:52"
"740","CK9 T262",3016,0,25,"2015-12-07 16:40:51"
"741","CK9 T262",105,3,50.0166666666667,"2015-12-07 14:15:47"
"742","CSG 1544",396,3,10.0166666666667,"2015-12-08 12:31:49"
"743","CSG 1544",3217,3,40.0833333333333,"2015-12-08 11:16:41"
"744","CSG 1544",3639,0,40.0333333333333,"2015-12-08 10:16:37"
"745","CSG 1544",5356,0,30.0166666666667,"2015-12-07 17:05:51"
"746","CSG 1544",1946,0,30.0166666666667,"2015-12-07 16:20:50"
"747","CSF 8924",13207,0,65.0333333333333,"2015-12-08 08:06:32"
"748","CSF 8924",19975,3,25.05,"2015-12-07 21:05:58"
"749","CSF 8924",19614,6,35.0166666666667,"2015-12-07 19:25:55"
"750","CSF 8924",6057,0,20,"2015-12-07 15:25:49"
"751","CK9 T304",10379,0,20.0166666666667,"2015-12-07 18:55:54"
"752","FBV 4376",0,0,15.0166666666667,"2015-12-08 07:56:31"
"753","FBV 4376",110,3,25.0166666666667,"2015-12-07 18:10:53"
"754","FBV 4376",7279,0,35,"2015-12-07 14:40:48"
"755","CSG 2237",7284,0,35.05,"2015-12-08 12:06:47"
"756","CSG 2237",1681,0,10,"2015-12-08 11:41:46"
"757","CSG 2237",6734,0,25.0166666666667,"2015-12-08 06:21:27"
"758","CSG 2237",17549,0,40.0333333333333,"2015-12-07 22:31:06"
"759","FBV 4432",10122,4,20.05,"2015-12-07 21:10:58"
"760","FBV 4432",2586,0,20.0166666666667,"2015-12-07 20:50:57"
"761","FBV 4432",5592,0,20,"2015-12-07 20:10:56"
"762","FBV 4432",7229,0,80.0333333333333,"2015-12-07 17:20:52"
"763","FBV 4432",3742,0,30.0166666666667,"2015-12-07 16:25:50"
"764","FBV 4432",20090,0,30.0166666666667,"2015-12-07 15:45:49"
"765","FHB 2867",2144,0,100.166666666667,"2015-12-08 10:41:39"
"766","FHB 2867",3946,0,15.0166666666667,"2015-12-08 07:11:29"
