"","lat","lon","startTime","name"
"10493",30.24779,-97.77877,"2015-12-07 17:25:52","FGZ 8626"
"10494",30.24676,-97.77944,"2015-12-07 17:25:52","FGZ 8626"
"10495",30.24751,-97.78039,"2015-12-07 17:25:52","FGZ 8626"
"10496",30.24751,-97.78039,"2015-12-08 08:26:33","FGZ 8626"
"10497",30.24742,-97.78028,"2015-12-08 08:26:33","FGZ 8626"
"10498",30.30574,-97.74713,"2015-12-07 14:30:47","CSF 9200"
"10499",30.30588,-97.74704,"2015-12-07 14:30:47","CSF 9200"
"10500",30.30593,-97.74703,"2015-12-07 14:30:47","CSF 9200"
"10501",30.30643,-97.7471,"2015-12-07 14:30:47","CSF 9200"
"10502",30.30698,-97.74716,"2015-12-07 14:30:47","CSF 9200"
"10503",30.3069,-97.74691,"2015-12-07 14:30:47","CSF 9200"
"10504",30.30669,-97.74636,"2015-12-07 14:30:47","CSF 9200"
"10505",30.30638,-97.74571,"2015-12-07 14:30:47","CSF 9200"
"10506",30.30568,-97.74417,"2015-12-07 14:30:47","CSF 9200"
"10507",30.30496,-97.74257,"2015-12-07 14:30:47","CSF 9200"
"10508",30.30446,-97.7414,"2015-12-07 14:30:47","CSF 9200"
"10509",30.30398,-97.74042,"2015-12-07 14:30:47","CSF 9200"
"10510",30.30365,-97.73974,"2015-12-07 14:30:47","CSF 9200"
"10511",30.30339,-97.73921,"2015-12-07 14:30:47","CSF 9200"
"10512",30.30299,-97.73855,"2015-12-07 14:30:47","CSF 9200"
"10513",30.30284,-97.73831,"2015-12-07 14:30:47","CSF 9200"
"10514",30.30274,-97.73818,"2015-12-07 14:30:47","CSF 9200"
"10515",30.303,-97.73799,"2015-12-07 14:30:47","CSF 9200"
"10516",30.30351,-97.73767,"2015-12-07 14:30:47","CSF 9200"
"10517",30.30416,-97.73725,"2015-12-07 14:30:47","CSF 9200"
"10518",30.30651,-97.73577,"2015-12-07 14:30:47","CSF 9200"
"10519",30.30863,-97.73441,"2015-12-07 14:30:47","CSF 9200"
"10520",30.30884,-97.73425,"2015-12-07 14:30:47","CSF 9200"
"10521",30.30938,-97.73391,"2015-12-07 14:30:47","CSF 9200"
"10522",30.30974,-97.73367,"2015-12-07 14:30:47","CSF 9200"
"10523",30.30951,-97.73321,"2015-12-07 14:30:47","CSF 9200"
"10524",30.3093,-97.73274,"2015-12-07 14:30:47","CSF 9200"
"10525",30.30863,-97.73319,"2015-12-07 14:30:47","CSF 9200"
"10526",30.30863,-97.73319,"2015-12-07 15:00:48","CSF 9200"
"10527",30.31041,-97.73203,"2015-12-07 15:00:48","CSF 9200"
"10528",30.30996,-97.73113,"2015-12-07 15:00:48","CSF 9200"
"10529",30.30951,-97.73021,"2015-12-07 15:00:48","CSF 9200"
"10530",30.30932,-97.72976,"2015-12-07 15:00:48","CSF 9200"
"10531",30.30909,-97.72932,"2015-12-07 15:00:48","CSF 9200"
"10532",30.30864,-97.72839,"2015-12-07 15:00:48","CSF 9200"
"10533",30.30818,-97.72745,"2015-12-07 15:00:48","CSF 9200"
"10534",30.30729,-97.72559,"2015-12-07 15:00:48","CSF 9200"
"10535",30.30704,-97.72505,"2015-12-07 15:00:48","CSF 9200"
"10536",30.307,-97.72492,"2015-12-07 15:00:48","CSF 9200"
"10537",30.30699,-97.72474,"2015-12-07 15:00:48","CSF 9200"
"10538",30.30701,-97.72457,"2015-12-07 15:00:48","CSF 9200"
"10539",30.30699,-97.72434,"2015-12-07 15:00:48","CSF 9200"
"10540",30.30695,-97.72414,"2015-12-07 15:00:48","CSF 9200"
"10541",30.3063,-97.72279,"2015-12-07 15:00:48","CSF 9200"
"10542",30.30504,-97.72007,"2015-12-07 15:00:48","CSF 9200"
"10543",30.30482,-97.71961,"2015-12-07 15:00:48","CSF 9200"
"10544",30.30444,-97.71985,"2015-12-07 15:00:48","CSF 9200"
"10545",30.30393,-97.72019,"2015-12-07 15:00:48","CSF 9200"
"10546",30.3033,-97.72058,"2015-12-07 15:00:48","CSF 9200"
"10547",30.30268,-97.72097,"2015-12-07 15:00:48","CSF 9200"
"10548",30.30219,-97.7212,"2015-12-07 15:00:48","CSF 9200"
"10549",30.30106,-97.72174,"2015-12-07 15:00:48","CSF 9200"
"10550",30.3003,-97.72213,"2015-12-07 15:00:48","CSF 9200"
"10551",30.29971,-97.72241,"2015-12-07 15:00:48","CSF 9200"
"10552",30.29857,-97.72268,"2015-12-07 15:00:48","CSF 9200"
"10553",30.29727,-97.72301,"2015-12-07 15:00:48","CSF 9200"
"10554",30.29657,-97.72315,"2015-12-07 15:00:48","CSF 9200"
"10555",30.29581,-97.72332,"2015-12-07 15:00:48","CSF 9200"
"10556",30.29546,-97.7235,"2015-12-07 15:00:48","CSF 9200"
"10557",30.29496,-97.72394,"2015-12-07 15:00:48","CSF 9200"
"10558",30.29318,-97.7255,"2015-12-07 15:00:48","CSF 9200"
"10559",30.2917,-97.72678,"2015-12-07 15:00:48","CSF 9200"
"10560",30.29146,-97.72695,"2015-12-07 15:00:48","CSF 9200"
"10561",30.29123,-97.72708,"2015-12-07 15:00:48","CSF 9200"
"10562",30.29091,-97.72719,"2015-12-07 15:00:48","CSF 9200"
"10563",30.29067,-97.72723,"2015-12-07 15:00:48","CSF 9200"
"10564",30.29059,-97.72724,"2015-12-07 15:00:48","CSF 9200"
"10565",30.29034,-97.72723,"2015-12-07 15:00:48","CSF 9200"
"10566",30.29001,-97.72714,"2015-12-07 15:00:48","CSF 9200"
"10567",30.28917,-97.72688,"2015-12-07 15:00:48","CSF 9200"
"10568",30.28869,-97.72673,"2015-12-07 15:00:48","CSF 9200"
"10569",30.28833,-97.72662,"2015-12-07 15:00:48","CSF 9200"
"10570",30.28819,-97.72659,"2015-12-07 15:00:48","CSF 9200"
"10571",30.28791,-97.72658,"2015-12-07 15:00:48","CSF 9200"
"10572",30.28764,-97.72662,"2015-12-07 15:00:48","CSF 9200"
"10573",30.28676,-97.7269,"2015-12-07 15:00:48","CSF 9200"
"10574",30.28474,-97.7275,"2015-12-07 15:00:48","CSF 9200"
"10575",30.28474,-97.7275,"2015-12-07 17:10:51","CSF 9200"
"10576",30.28336,-97.72792,"2015-12-07 17:10:51","CSF 9200"
"10577",30.28321,-97.72797,"2015-12-07 17:10:51","CSF 9200"
"10578",30.28308,-97.72746,"2015-12-07 17:10:51","CSF 9200"
"10579",30.28299,-97.72752,"2015-12-07 17:10:51","CSF 9200"
"10580",30.28291,-97.7276,"2015-12-07 17:10:51","CSF 9200"
"10581",30.28275,-97.72776,"2015-12-07 17:10:51","CSF 9200"
"10582",30.28239,-97.72823,"2015-12-07 17:10:51","CSF 9200"
"10583",30.28197,-97.72869,"2015-12-07 17:10:51","CSF 9200"
"10584",30.28168,-97.72894,"2015-12-07 17:10:51","CSF 9200"
"10585",30.28111,-97.72934,"2015-12-07 17:10:51","CSF 9200"
"10586",30.28083,-97.72951,"2015-12-07 17:10:51","CSF 9200"
"10587",30.28056,-97.72966,"2015-12-07 17:10:51","CSF 9200"
"10588",30.27979,-97.73001,"2015-12-07 17:10:51","CSF 9200"
"10589",30.27856,-97.73049,"2015-12-07 17:10:51","CSF 9200"
"10590",30.278,-97.73072,"2015-12-07 17:10:51","CSF 9200"
"10591",30.27569,-97.73151,"2015-12-07 17:10:51","CSF 9200"
"10592",30.27543,-97.73159,"2015-12-07 17:10:51","CSF 9200"
"10593",30.27517,-97.73163,"2015-12-07 17:10:51","CSF 9200"
"10594",30.27505,-97.73178,"2015-12-07 17:10:51","CSF 9200"
"10595",30.275,-97.73184,"2015-12-07 17:10:51","CSF 9200"
"10596",30.27496,-97.73193,"2015-12-07 17:10:51","CSF 9200"
"10597",30.27492,-97.73219,"2015-12-07 17:10:51","CSF 9200"
"10598",30.27497,-97.73233,"2015-12-07 17:10:51","CSF 9200"
"10599",30.27495,-97.73242,"2015-12-07 17:10:51","CSF 9200"
"10600",30.27506,-97.73284,"2015-12-07 17:10:51","CSF 9200"
"10601",30.27534,-97.73383,"2015-12-07 17:10:51","CSF 9200"
"10602",30.2754,-97.73387,"2015-12-07 17:10:51","CSF 9200"
"10603",30.27546,-97.73406,"2015-12-07 17:10:51","CSF 9200"
"10604",30.27567,-97.73478,"2015-12-07 17:10:51","CSF 9200"
"10605",30.27582,-97.73536,"2015-12-07 17:10:51","CSF 9200"
"10606",30.27616,-97.73667,"2015-12-07 17:10:51","CSF 9200"
"10607",30.27646,-97.73773,"2015-12-07 17:10:51","CSF 9200"
"10608",30.2772,-97.74033,"2015-12-07 17:10:51","CSF 9200"
"10609",30.27765,-97.74192,"2015-12-07 17:10:51","CSF 9200"
"10610",30.27794,-97.74299,"2015-12-07 17:10:51","CSF 9200"
"10611",30.27848,-97.7448,"2015-12-07 17:10:51","CSF 9200"
"10612",30.27909,-97.7469,"2015-12-07 17:10:51","CSF 9200"
"10613",30.27964,-97.74886,"2015-12-07 17:10:51","CSF 9200"
"10614",30.27986,-97.74972,"2015-12-07 17:10:51","CSF 9200"
"10615",30.27993,-97.75004,"2015-12-07 17:10:51","CSF 9200"
"10616",30.28,-97.75056,"2015-12-07 17:10:51","CSF 9200"
"10617",30.28008,-97.75159,"2015-12-07 17:10:51","CSF 9200"
"10618",30.28014,-97.7522,"2015-12-07 17:10:51","CSF 9200"
"10619",30.28022,-97.75324,"2015-12-07 17:10:51","CSF 9200"
"10620",30.28028,-97.75345,"2015-12-07 17:10:51","CSF 9200"
"10621",30.28038,-97.7537,"2015-12-07 17:10:51","CSF 9200"
"10622",30.28045,-97.75383,"2015-12-07 17:10:51","CSF 9200"
"10623",30.28047,-97.75393,"2015-12-07 17:10:51","CSF 9200"
"10624",30.28119,-97.75496,"2015-12-07 17:10:51","CSF 9200"
"10625",30.28201,-97.75608,"2015-12-07 17:10:51","CSF 9200"
"10626",30.28233,-97.75643,"2015-12-07 17:10:51","CSF 9200"
"10627",30.28242,-97.75656,"2015-12-07 17:10:51","CSF 9200"
"10628",30.28251,-97.75674,"2015-12-07 17:10:51","CSF 9200"
"10629",30.28256,-97.75697,"2015-12-07 17:10:51","CSF 9200"
"10630",30.28308,-97.75907,"2015-12-07 17:10:51","CSF 9200"
"10631",30.28354,-97.76035,"2015-12-07 17:10:51","CSF 9200"
"10632",30.28464,-97.76189,"2015-12-07 17:10:51","CSF 9200"
"10633",30.28547,-97.76131,"2015-12-07 17:10:51","CSF 9200"
"10634",30.28714,-97.76016,"2015-12-07 17:10:51","CSF 9200"
"10635",30.28756,-97.75988,"2015-12-07 17:10:51","CSF 9200"
"10636",30.28775,-97.75982,"2015-12-07 17:10:51","CSF 9200"
"10637",30.28797,-97.75979,"2015-12-07 17:10:51","CSF 9200"
"10638",30.28807,-97.75981,"2015-12-07 17:10:51","CSF 9200"
"10639",30.28838,-97.76044,"2015-12-07 17:10:51","CSF 9200"
"10640",30.28838,-97.76044,"2015-12-08 12:36:50","CSF 9200"
"10641",30.28807,-97.75981,"2015-12-08 12:36:50","CSF 9200"
"10642",30.28841,-97.75983,"2015-12-08 12:36:50","CSF 9200"
"10643",30.28878,-97.75977,"2015-12-08 12:36:50","CSF 9200"
"10644",30.28928,-97.7596,"2015-12-08 12:36:50","CSF 9200"
"10645",30.28984,-97.75944,"2015-12-08 12:36:50","CSF 9200"
"10646",30.29114,-97.759,"2015-12-08 12:36:50","CSF 9200"
"10647",30.29156,-97.75887,"2015-12-08 12:36:50","CSF 9200"
"10648",30.29164,-97.7588,"2015-12-08 12:36:50","CSF 9200"
"10649",30.29203,-97.75868,"2015-12-08 12:36:50","CSF 9200"
"10650",30.29238,-97.75861,"2015-12-08 12:36:50","CSF 9200"
"10651",30.29254,-97.75861,"2015-12-08 12:36:50","CSF 9200"
"10652",30.29265,-97.7587,"2015-12-08 12:36:50","CSF 9200"
"10653",30.29296,-97.75901,"2015-12-08 12:36:50","CSF 9200"
"10654",30.29312,-97.75913,"2015-12-08 12:36:50","CSF 9200"
"10655",30.29325,-97.75918,"2015-12-08 12:36:50","CSF 9200"
"10656",30.29335,-97.7592,"2015-12-08 12:36:50","CSF 9200"
"10657",30.29376,-97.7592,"2015-12-08 12:36:50","CSF 9200"
"10658",30.29438,-97.75904,"2015-12-08 12:36:50","CSF 9200"
"10659",30.29446,-97.75903,"2015-12-08 12:36:50","CSF 9200"
"10660",30.29451,-97.75904,"2015-12-08 12:36:50","CSF 9200"
"10661",30.29453,-97.75905,"2015-12-08 12:36:50","CSF 9200"
"10662",30.29457,-97.75907,"2015-12-08 12:36:50","CSF 9200"
"10663",30.29502,-97.75896,"2015-12-08 12:36:50","CSF 9200"
"10664",30.2951,-97.75892,"2015-12-08 12:36:50","CSF 9200"
"10665",30.2952,-97.75889,"2015-12-08 12:36:50","CSF 9200"
"10666",30.29772,-97.75821,"2015-12-08 12:36:50","CSF 9200"
"10667",30.29822,-97.7581,"2015-12-08 12:36:50","CSF 9200"
"10668",30.29855,-97.75806,"2015-12-08 12:36:50","CSF 9200"
"10669",30.29918,-97.75802,"2015-12-08 12:36:50","CSF 9200"
"10670",30.29972,-97.75804,"2015-12-08 12:36:50","CSF 9200"
"10671",30.30018,-97.75807,"2015-12-08 12:36:50","CSF 9200"
"10672",30.30066,-97.75812,"2015-12-08 12:36:50","CSF 9200"
"10673",30.3028,-97.75828,"2015-12-08 12:36:50","CSF 9200"
"10674",30.30319,-97.75829,"2015-12-08 12:36:50","CSF 9200"
"10675",30.30361,-97.75827,"2015-12-08 12:36:50","CSF 9200"
"10676",30.30396,-97.75823,"2015-12-08 12:36:50","CSF 9200"
"10677",30.30439,-97.75817,"2015-12-08 12:36:50","CSF 9200"
"10678",30.30494,-97.75806,"2015-12-08 12:36:50","CSF 9200"
"10679",30.30581,-97.75788,"2015-12-08 12:36:50","CSF 9200"
"10680",30.307,-97.75764,"2015-12-08 12:36:50","CSF 9200"
"10681",30.30723,-97.7575,"2015-12-08 12:36:50","CSF 9200"
"10682",30.30739,-97.75741,"2015-12-08 12:36:50","CSF 9200"
"10683",30.30749,-97.75735,"2015-12-08 12:36:50","CSF 9200"
"10684",30.30771,-97.75714,"2015-12-08 12:36:50","CSF 9200"
"10685",30.30781,-97.757,"2015-12-08 12:36:50","CSF 9200"
"10686",30.30845,-97.75593,"2015-12-08 12:36:50","CSF 9200"
"10687",30.30866,-97.75553,"2015-12-08 12:36:50","CSF 9200"
"10688",30.30865,-97.75539,"2015-12-08 12:36:50","CSF 9200"
"10689",30.30867,-97.75532,"2015-12-08 12:36:50","CSF 9200"
"10690",30.30861,-97.75495,"2015-12-08 12:36:50","CSF 9200"
"10691",30.30855,-97.75463,"2015-12-08 12:36:50","CSF 9200"
"10692",30.30808,-97.75262,"2015-12-08 12:36:50","CSF 9200"
"10693",30.30789,-97.75192,"2015-12-08 12:36:50","CSF 9200"
"10694",30.30776,-97.75159,"2015-12-08 12:36:50","CSF 9200"
"10695",30.30751,-97.75116,"2015-12-08 12:36:50","CSF 9200"
"10696",30.30724,-97.75072,"2015-12-08 12:36:50","CSF 9200"
"10697",30.30718,-97.75057,"2015-12-08 12:36:50","CSF 9200"
"10698",30.30712,-97.75038,"2015-12-08 12:36:50","CSF 9200"
"10699",30.3071,-97.7499,"2015-12-08 12:36:50","CSF 9200"
"10700",30.30723,-97.74921,"2015-12-08 12:36:50","CSF 9200"
"10701",30.30721,-97.74907,"2015-12-08 12:36:50","CSF 9200"
"10702",30.30723,-97.74894,"2015-12-08 12:36:50","CSF 9200"
"10703",30.30724,-97.74856,"2015-12-08 12:36:50","CSF 9200"
"10704",30.30723,-97.74836,"2015-12-08 12:36:50","CSF 9200"
"10705",30.30726,-97.74829,"2015-12-08 12:36:50","CSF 9200"
"10706",30.30722,-97.74807,"2015-12-08 12:36:50","CSF 9200"
"10707",30.30712,-97.74768,"2015-12-08 12:36:50","CSF 9200"
"10708",30.3069,-97.74691,"2015-12-08 12:36:50","CSF 9200"
"10709",30.30669,-97.74636,"2015-12-08 12:36:50","CSF 9200"
"10710",30.30638,-97.74571,"2015-12-08 12:36:50","CSF 9200"
"10711",30.30568,-97.74417,"2015-12-08 12:36:50","CSF 9200"
"10712",30.30676,-97.74345,"2015-12-08 12:36:50","CSF 9200"
"10713",30.30759,-97.74293,"2015-12-08 12:36:50","CSF 9200"
"10714",30.30797,-97.7427,"2015-12-08 12:36:50","CSF 9200"
"10715",30.30809,-97.74259,"2015-12-08 12:36:50","CSF 9200"
"10716",30.30812,-97.74257,"2015-12-08 12:36:50","CSF 9200"
"10717",30.30843,-97.74239,"2015-12-08 12:36:50","CSF 9200"
"10718",30.30943,-97.74176,"2015-12-08 12:36:50","CSF 9200"
"10719",30.31019,-97.74129,"2015-12-08 12:36:50","CSF 9200"
"10720",30.31044,-97.74107,"2015-12-08 12:36:50","CSF 9200"
"10721",30.31044,-97.74106,"2015-12-08 12:36:50","CSF 9200"
"10722",30.24633,-97.74961,"2015-12-07 14:20:47","FHB 2867"
"10723",30.24578,-97.74981,"2015-12-07 14:20:47","FHB 2867"
"10724",30.24563,-97.74927,"2015-12-07 14:20:47","FHB 2867"
"10725",30.24531,-97.74814,"2015-12-07 14:20:47","FHB 2867"
"10726",30.24452,-97.74529,"2015-12-07 14:20:47","FHB 2867"
"10727",30.2446,-97.74482,"2015-12-07 14:20:47","FHB 2867"
"10728",30.24463,-97.74445,"2015-12-07 14:20:47","FHB 2867"
"10729",30.24454,-97.74418,"2015-12-07 14:20:47","FHB 2867"
"10730",30.24409,-97.74319,"2015-12-07 14:20:47","FHB 2867"
"10731",30.2436,-97.74218,"2015-12-07 14:20:47","FHB 2867"
"10732",30.24399,-97.74204,"2015-12-07 14:20:47","FHB 2867"
"10733",30.24467,-97.74179,"2015-12-07 14:20:47","FHB 2867"
"10734",30.24483,-97.74169,"2015-12-07 14:20:47","FHB 2867"
"10735",30.24657,-97.74047,"2015-12-07 14:20:47","FHB 2867"
"10736",30.24777,-97.73963,"2015-12-07 14:20:47","FHB 2867"
"10737",30.24941,-97.73896,"2015-12-07 14:20:47","FHB 2867"
"10738",30.2498,-97.7388,"2015-12-07 14:20:47","FHB 2867"
"10739",30.24962,-97.73831,"2015-12-07 14:20:47","FHB 2867"
"10740",30.24942,-97.73788,"2015-12-07 14:20:47","FHB 2867"
"10741",30.24925,-97.73755,"2015-12-07 14:20:47","FHB 2867"
"10742",30.24898,-97.73717,"2015-12-07 14:20:47","FHB 2867"
"10743",30.24841,-97.73664,"2015-12-07 14:20:47","FHB 2867"
"10744",30.2483,-97.73653,"2015-12-07 14:20:47","FHB 2867"
"10745",30.24819,-97.73636,"2015-12-07 14:20:47","FHB 2867"
"10746",30.24809,-97.73617,"2015-12-07 14:20:47","FHB 2867"
"10747",30.24802,-97.73594,"2015-12-07 14:20:47","FHB 2867"
"10748",30.24799,-97.73583,"2015-12-07 14:20:47","FHB 2867"
"10749",30.24789,-97.7354,"2015-12-07 14:20:47","FHB 2867"
"10750",30.24769,-97.73443,"2015-12-07 14:20:47","FHB 2867"
"10751",30.24761,-97.7341,"2015-12-07 14:20:47","FHB 2867"
"10752",30.24748,-97.73377,"2015-12-07 14:20:47","FHB 2867"
"10753",30.24721,-97.73334,"2015-12-07 14:20:47","FHB 2867"
"10754",30.24629,-97.73216,"2015-12-07 14:20:47","FHB 2867"
"10755",30.24557,-97.73121,"2015-12-07 14:20:47","FHB 2867"
"10756",30.2453,-97.73093,"2015-12-07 14:20:47","FHB 2867"
"10757",30.24526,-97.73081,"2015-12-07 14:20:47","FHB 2867"
"10758",30.24491,-97.73052,"2015-12-07 14:20:47","FHB 2867"
"10759",30.24483,-97.73041,"2015-12-07 14:20:47","FHB 2867"
"10760",30.24482,-97.73036,"2015-12-07 14:20:47","FHB 2867"
"10761",30.24487,-97.73022,"2015-12-07 14:20:47","FHB 2867"
"10762",30.2449,-97.7301,"2015-12-07 14:20:47","FHB 2867"
"10763",30.24492,-97.72985,"2015-12-07 14:20:47","FHB 2867"
"10764",30.24488,-97.72878,"2015-12-07 14:20:47","FHB 2867"
"10765",30.24487,-97.72795,"2015-12-07 14:20:47","FHB 2867"
"10766",30.24487,-97.72795,"2015-12-08 07:11:29","FHB 2867"
"10767",30.24491,-97.72975,"2015-12-08 07:11:29","FHB 2867"
"10768",30.24492,-97.72985,"2015-12-08 07:11:29","FHB 2867"
"10769",30.24496,-97.72994,"2015-12-08 07:11:29","FHB 2867"
"10770",30.24497,-97.72998,"2015-12-08 07:11:29","FHB 2867"
"10771",30.24498,-97.73022,"2015-12-08 07:11:29","FHB 2867"
"10772",30.24503,-97.7304,"2015-12-08 07:11:29","FHB 2867"
"10773",30.24513,-97.73056,"2015-12-08 07:11:29","FHB 2867"
"10774",30.24546,-97.73085,"2015-12-08 07:11:29","FHB 2867"
"10775",30.24575,-97.73116,"2015-12-08 07:11:29","FHB 2867"
"10776",30.24599,-97.73148,"2015-12-08 07:11:29","FHB 2867"
"10777",30.24729,-97.73314,"2015-12-08 07:11:29","FHB 2867"
"10778",30.24743,-97.73335,"2015-12-08 07:11:29","FHB 2867"
"10779",30.24755,-97.73356,"2015-12-08 07:11:29","FHB 2867"
"10780",30.24765,-97.7338,"2015-12-08 07:11:29","FHB 2867"
"10781",30.24769,-97.73391,"2015-12-08 07:11:29","FHB 2867"
"10782",30.24772,-97.73393,"2015-12-08 07:11:29","FHB 2867"
"10783",30.24775,-97.73397,"2015-12-08 07:11:29","FHB 2867"
"10784",30.24783,-97.73422,"2015-12-08 07:11:29","FHB 2867"
"10785",30.24792,-97.73452,"2015-12-08 07:11:29","FHB 2867"
"10786",30.24805,-97.73472,"2015-12-08 07:11:29","FHB 2867"
"10787",30.24816,-97.73482,"2015-12-08 07:11:29","FHB 2867"
"10788",30.24835,-97.73493,"2015-12-08 07:11:29","FHB 2867"
"10789",30.24856,-97.73503,"2015-12-08 07:11:29","FHB 2867"
"10790",30.24882,-97.73512,"2015-12-08 07:11:29","FHB 2867"
"10791",30.24895,-97.73516,"2015-12-08 07:11:29","FHB 2867"
"10792",30.24906,-97.73521,"2015-12-08 07:11:29","FHB 2867"
"10793",30.24919,-97.73524,"2015-12-08 07:11:29","FHB 2867"
"10794",30.24943,-97.73529,"2015-12-08 07:11:29","FHB 2867"
"10795",30.25029,-97.7355,"2015-12-08 07:11:29","FHB 2867"
"10796",30.25154,-97.73578,"2015-12-08 07:11:29","FHB 2867"
"10797",30.25199,-97.73588,"2015-12-08 07:11:29","FHB 2867"
"10798",30.25211,-97.7359,"2015-12-08 07:11:29","FHB 2867"
"10799",30.25237,-97.73595,"2015-12-08 07:11:29","FHB 2867"
"10800",30.25243,-97.73601,"2015-12-08 07:11:29","FHB 2867"
"10801",30.25249,-97.73603,"2015-12-08 07:11:29","FHB 2867"
"10802",30.2528,-97.73611,"2015-12-08 07:11:29","FHB 2867"
"10803",30.25339,-97.73631,"2015-12-08 07:11:29","FHB 2867"
"10804",30.25382,-97.73642,"2015-12-08 07:11:29","FHB 2867"
"10805",30.25424,-97.73652,"2015-12-08 07:11:29","FHB 2867"
"10806",30.25434,-97.7366,"2015-12-08 07:11:29","FHB 2867"
"10807",30.25569,-97.73684,"2015-12-08 07:11:29","FHB 2867"
"10808",30.25635,-97.73695,"2015-12-08 07:11:29","FHB 2867"
"10809",30.25688,-97.73702,"2015-12-08 07:11:29","FHB 2867"
"10810",30.25726,-97.73704,"2015-12-08 07:11:29","FHB 2867"
"10811",30.25761,-97.73704,"2015-12-08 07:11:29","FHB 2867"
"10812",30.2582,-97.73701,"2015-12-08 07:11:29","FHB 2867"
"10813",30.25855,-97.73697,"2015-12-08 07:11:29","FHB 2867"
"10814",30.25889,-97.73691,"2015-12-08 07:11:29","FHB 2867"
"10815",30.25924,-97.73682,"2015-12-08 07:11:29","FHB 2867"
"10816",30.26,-97.7366,"2015-12-08 07:11:29","FHB 2867"
"10817",30.26117,-97.7362,"2015-12-08 07:11:29","FHB 2867"
"10818",30.26279,-97.73564,"2015-12-08 07:11:29","FHB 2867"
"10819",30.26411,-97.73515,"2015-12-08 07:11:29","FHB 2867"
"10820",30.26432,-97.73508,"2015-12-08 07:11:29","FHB 2867"
"10821",30.26439,-97.73497,"2015-12-08 07:11:29","FHB 2867"
"10822",30.26441,-97.73495,"2015-12-08 07:11:29","FHB 2867"
"10823",30.26454,-97.7349,"2015-12-08 07:11:29","FHB 2867"
"10824",30.26486,-97.73471,"2015-12-08 07:11:29","FHB 2867"
"10825",30.26524,-97.73443,"2015-12-08 07:11:29","FHB 2867"
"10826",30.26536,-97.73433,"2015-12-08 07:11:29","FHB 2867"
"10827",30.26538,-97.73429,"2015-12-08 07:11:29","FHB 2867"
"10828",30.2654,-97.73425,"2015-12-08 07:11:29","FHB 2867"
"10829",30.26564,-97.73418,"2015-12-08 07:11:29","FHB 2867"
"10830",30.26512,-97.73253,"2015-12-08 07:11:29","FHB 2867"
"10831",30.26441,-97.73051,"2015-12-08 07:11:29","FHB 2867"
"10832",30.26372,-97.7285,"2015-12-08 07:11:29","FHB 2867"
"10833",30.26256,-97.72514,"2015-12-08 07:11:29","FHB 2867"
"10834",30.2624,-97.72467,"2015-12-08 07:11:29","FHB 2867"
"10835",30.26236,-97.72448,"2015-12-08 07:11:29","FHB 2867"
"10836",30.26194,-97.72326,"2015-12-08 07:11:29","FHB 2867"
"10837",30.26194,-97.72326,"2015-12-08 10:41:39","FHB 2867"
"10838",30.26222,-97.72406,"2015-12-08 10:41:39","FHB 2867"
"10839",30.26236,-97.72448,"2015-12-08 10:41:39","FHB 2867"
"10840",30.26239,-97.72461,"2015-12-08 10:41:39","FHB 2867"
"10841",30.26246,-97.72487,"2015-12-08 10:41:39","FHB 2867"
"10842",30.26305,-97.72655,"2015-12-08 10:41:39","FHB 2867"
"10843",30.26407,-97.72949,"2015-12-08 10:41:39","FHB 2867"
"10844",30.26476,-97.73152,"2015-12-08 10:41:39","FHB 2867"
"10845",30.26512,-97.73253,"2015-12-08 10:41:39","FHB 2867"
"10846",30.26545,-97.73357,"2015-12-08 10:41:39","FHB 2867"
"10847",30.26572,-97.73443,"2015-12-08 10:41:39","FHB 2867"
"10848",30.26575,-97.73454,"2015-12-08 10:41:39","FHB 2867"
"10849",30.26579,-97.73469,"2015-12-08 10:41:39","FHB 2867"
"10850",30.26605,-97.73562,"2015-12-08 10:41:39","FHB 2867"
"10851",30.26618,-97.73618,"2015-12-08 10:41:39","FHB 2867"
"10852",30.26678,-97.73825,"2015-12-08 10:41:39","FHB 2867"
"10853",30.26707,-97.73934,"2015-12-08 10:41:39","FHB 2867"
"10854",30.26739,-97.74041,"2015-12-08 10:41:39","FHB 2867"
"10855",30.26779,-97.74185,"2015-12-08 10:41:39","FHB 2867"
"10856",30.26807,-97.74281,"2015-12-08 10:41:39","FHB 2867"
"10857",30.26683,-97.74325,"2015-12-08 10:41:39","FHB 2867"
"10858",30.221,-97.67412,"2015-12-07 15:45:49","FBV 4432"
"10859",30.22054,-97.67323,"2015-12-07 15:45:49","FBV 4432"
"10860",30.21928,-97.67071,"2015-12-07 15:45:49","FBV 4432"
"10861",30.21844,-97.66911,"2015-12-07 15:45:49","FBV 4432"
"10862",30.21809,-97.66842,"2015-12-07 15:45:49","FBV 4432"
"10863",30.21801,-97.66836,"2015-12-07 15:45:49","FBV 4432"
"10864",30.21757,-97.66754,"2015-12-07 15:45:49","FBV 4432"
"10865",30.21698,-97.66664,"2015-12-07 15:45:49","FBV 4432"
"10866",30.2165,-97.66596,"2015-12-07 15:45:49","FBV 4432"
"10867",30.21615,-97.66534,"2015-12-07 15:45:49","FBV 4432"
"10868",30.21588,-97.66482,"2015-12-07 15:45:49","FBV 4432"
"10869",30.2158,-97.6646,"2015-12-07 15:45:49","FBV 4432"
"10870",30.21579,-97.66453,"2015-12-07 15:45:49","FBV 4432"
